sku,name,category_id,uom_id,auto_reorder,lead_time,reorder_level,remark,quantity_to_reorder,status,price,VendorIDs,warehouses
TBTRDR-TPD6301,TROPIC DRILL 13MM TPD-6301,ZZ0,PC,0,,0.0000,"02/08/2021-SUPPLIER DO NOT CARRY TROPIC BRAND  AS THERE'S NO LOCAL AGENT FOR THIS BRAND AND THEY CANNOT FIND THE SPARE PARTS. HENCE, THEY COUNTER OFFER MAKITA BRAND INSTEAD.",0.0000,1,35.00000000,A0010,GRN-1-TBTRDR-TPD6301----------ST----------0.0000
TBWRSO-10MM,WRENCH SOCKET 10MM KT,ZZ0,PC,0,,0.0000,,0.0000,1,10.00000000,A0010,GRN-1-TBWRSO-10MM----------ST----------0.0000
TBWRSO-12MM,WRENCH SOCKET 12MM KT,ZZ0,PC,0,,0.0000,,0.0000,1,12.00000000,A0010,GRN-1-TBWRSO-12MM----------ST----------0.0000
TBWRSO-13MM,WRENCH SOCKET 13MM KT,ZZ0,PC,0,,0.0000,,0.0000,1,13.00000000,A0010,GRN-1-TBWRSO-13MM----------ST----------0.0000
TBWSP,WIRE PULL STRING 30MTR,ZZ0,PC,0,,0.0000,,0.0000,1,30.00000000,A0010,GRN-1-TBWSP----------ST----------0.0000
THCLME-12608,KYORITSU MODEL 26084 CLAMP METER,ZZ0,PC,0,,0.0000,,0.0000,1,124.00000000,A0010,GRN-1-THCLME-12608----------ST----------0.0000
TSG-540431,ACCUMULATOR COMPLETE ( 540431 ),ZZ0,SET,0,,0.0000,,0.0000,1,147.00000000,A0010,GRN-1-TSG-540431----------ST----------0.0000
VA-540187,BY PASS VALVE COMPLETE,ZZ0,PC,0,,0.0000,,0.0000,1,185.50000000,A0010,GRN-1-VA-540187----------ST----------0.0000
VABPV-C110E,BPV UNLOADING VALVE FOR C110E/170E/200 ( N-700540187 ),ZZ0,PC,0,,0.0000,,0.0000,1,210.00000000,A0010,GRN-1-VABPV-C110E----------ST----------0.0000
WCALTUEL-3.2/GREEN,TUNGSTEN ELECTRODES 3.2MM X 175MM - ALUMINIUM - GREEN,ZZ0,PC,1,,15.0000,,30.0000,1,7.00000000,A0010,GRN-1-WCALTUEL-3.2/GREEN----------ST----------37.0000
WCSSTUEL-2.4MM/RED,TUNGSTEN ELECTRODES 2.4MM X 175MM - STAINESSTELL ( RED ),ZZ0,PC,0,,0.0000,,0.0000,1,4.40000000,A0010,GRN-1-WCSSTUEL-2.4MM/RED----------ST----------90.0000
WCSSTUEL-3.2MM/RED,TUNGSTEN ELECTRODES 3.2MM X 175MM - STAINESSTELL ( RED ),ZZ0,PC,0,,0.0000,,0.0000,1,7.40000000,A0010,GRN-1-WCSSTUEL-3.2MM/RED----------ST----------10.0000
DBDRBI-12.5,DRILL BIT PROJOBBER 12.5MM,ZZ0,PC,1,,0.0000,ALTERNATIVE BRAND FOR PROJOBBER : SANKI/TAIWAN,5.0000,1,12.00000000,"A0010,,,,,,,,,A0008",GRN-1-DBDRBI-12.5----------ST----------5.0000
WCRB263.2MM,KOBELCO RB26 WELDING ELECTRODE DIA 3.2MM(1 CTN = 4 PKT / 20KGS ) / 1 PKT = 5 KGS,ZZ0,PKT,1,,0.0000,,2.0000,1,36.00000000,"A0010,,,,,,,,,A0008,,,,,,,,,A0062,,,,,,,,,M0011,,,,,,,,,C0046","GRN-1-WCRB263.2MM----------ST----------2.0000,,,,,,,,,GRN-1-WCRB263.2MM----------WD----------0.0000"
WCWEHE-S777A,CIGWELD WELDSKILL AUTO-DARKENING WELD HELMET C/W VARIABLE SHADE 9-13 (CIG-454305),ZZ0,SET,0,,0.0000,BLUE COLOUR,0.0000,1,245.00000000,"A0010,,,,,,,,,A0054","GRN-1-WCWEHE-S777A----------ST----------0.0000,,,,,,,,,GRN-1-WCWEHE-S777A----------WD----------0.0000"
AEAR-J1ZFF10A,ARMATURE FOR ELECTRIC DRILL PART NO.14  – J1Z-FF-10A (DONG CHENG),ZZ0,PC,0,,0.0000,,0.0000,1,30.00000000,"A0010,,,,,,,,,B0028",GRN-1-AEAR-J1ZFF10A----------ST----------0.0000
HBHOSA18MM,HOSE SAW 18MM  (SHINTO),ZZ0,PC,0,,0.0000,,0.0000,1,64.00000000,"A0010,,,,,,,,,B0028",GRN-1-HBHOSA18MM----------ST----------0.0000
HBHOSA22MM,HOSE SAW 22MM (SHINTO),ZZ0,PC,0,,0.0000,,0.0000,1,72.00000000,"A0010,,,,,,,,,B0028",GRN-1-HBHOSA22MM----------ST----------0.0000
TBMM-025,MITUTOYO MIRCOMETER 0-25,ZZ0,PC,0,,0.0000,,0.0000,1,124.00000000,"A0010,,,,,,,,,B0028",GRN-1-TBMM-025----------ST----------0.0000
HBHOSADIA20,HOLE SAW CARBIDE TIP DIA 20  (SHINTO),ZZ0,PC,0,,0.0000,,0.0000,1,138.00000000,"A0010,,,,,,,,,B0028,,,,,,,,,C0046,,,,,,,,,S0003",GRN-1-HBHOSADIA20----------ST----------0.0000
CFCABR-S1M-FF-100A,CARBON BRUSH HAND GRINDER(DONGCHENG)–S1M-FF02-100A (2PCS/SET),ZZ0,SET,0,,0.0000,,0.0000,1,4.00000000,"A0010,,,,,,,,,B0028,,,,,,,,,L0037",GRN-1-CFCABR-S1M-FF-100A----------ST----------0.0000
EDANGR-S1MFF100A-AMA,ANGLE GRINDER S1M-FF-100A ARMATURE PART NO. 11 ( DONG CHENG ),ZZ0,PC,0,,0.0000,,0.0000,1,17.00000000,"A0010,,,,,,,,,B0028,,,,,,,,,L0037",GRN-1-EDANGR-S1MFF100A-AMA----------ST----------0.0000
CCCOBAL-OM231-230V,AIR COMPRESSOR ACTION 24LTRS 2HP 8BAR 230V DIRECT OIL LESS,ZZ0,UNIT,0,,0.0000,,0.0000,1,427.50000000,"A0010,,,,,,,,,C0046",GRN-1-CCCOBAL-OM231-230V----------ST----------0.0000
DBCODRBI-10MM,CONCRETE DRILL BIT 10MM,ZZ0,PC,0,,0.0000,,0.0000,1,28.00000000,"A0010,,,,,,,,,C0046",GRN-1-DBCODRBI-10MM----------ST----------0.0000
DBDRBI-4.2,DRILL BIT PROJOBBER 4.2MM,ZZ0,PC,1,,10.0000,,10.0000,1,1.80000000,"A0010,,,,,,,,,C0046",GRN-1-DBDRBI-4.2----------ST----------0.0000
DCDRCHLAMC-MT4-JT3,LATHE MACHINE DRILL CHUCK SET MODEL 3A (MANUFACTURE:JACOBS 4M-T3JT),ZZ0,PC,0,,0.0000,,0.0000,1,70.00000000,"A0010,,,,,,,,,C0046",GRN-1-DCDRCHLAMC-MT4-JT3----------ST----------0.0000
EDCEPLS104-257162-7,RING 7 – LS1030  PART NO: 257162-7( MAKITA LS104),ZZ0,PC,0,,0.0000,,0.0000,1,4.00000000,"A0010,,,,,,,,,C0046",GRN-1-EDCEPLS104-257162-7----------ST----------0.0000
EDCEPLS104-265984-1,H.S.B.HEAD BOLT M6 L1040 PART NO : 265984-1  (MAKITA LS104),ZZ0,PC,0,,0.0000,,0.0000,1,3.06000000,"A0010,,,,,,,,,C0046",GRN-1-EDCEPLS104-265984-1----------ST----------0.0000
EDCEPLS104-344380-7,CENTER COVER PART NO: 344380-7 LS1040 ( MAKITA LS104),ZZ0,PC,0,,0.0000,,0.0000,1,5.00000000,"A0010,,,,,,,,,C0046",GRN-1-EDCEPLS104-344380-7----------ST----------0.0000
TB-DCA300MM,MITUTOYO DIGITAL CALIPER 300MM (# 500-193),ZZZ,PC,0,,0.0000,ONLY SPECIAL REQUESTED APPROVAL BY MIKE,0.0000,0,600.00000000,"A0010,,,,,,,,,C0046",GRN-1-TB-DCA300MM--------------------
TBGRPL-10,GRIP PLIER 10” ( WIGA ),ZZ0,PC,0,,0.0000,,0.0000,1,31.60000000,"A0010,,,,,,,,,C0046","GRN-1-TBGRPL-10----------ST----------0.0000,,,,,,,,,GRN-1-TBGRPL-10----------WD----------0.0000"
THCLME-AMP,LUTRON  CM – 9940 CLAMP METER ( AMPERE METER),ZZ0,PC,0,,0.0000,,0.0000,1,271.25000000,"A0010,,,,,,,,,C0046",GRN-1-THCLME-AMP----------ST----------0.0000
WCALTUEL-2.4MM/GREEN,TUNGSTEN ELECTRODES 2.4MM X 175MM - ALUMINIUM - GREEN,ZZ0,PC,1,,10.0000,,30.0000,1,61.20000000,"A0010,,,,,,,,,C0046",GRN-1-WCALTUEL-2.4MM/GREEN----------ST----------35.0000
TBSCFS-300,SUNFLAG FLEXIBLE SHANK BIT EXTENTION #FBS-300,ZZ0,PC,0,,0.0000,,0.0000,1,74.00000000,"A0010,,,,,,,,,C0046,,,,,,,,,B0028",GRN-1-TBSCFS-300----------ST----------0.0000
WCSSTUEL-1.6MM/RED,TUNGSTEN ELECTRODES 1.6MM X 175MM - STAINLESS STEEL ( RED ),ZZ0,PC,0,,0.0000,,0.0000,1,2.40000000,"A0010,,,,,,,,,C0046,,,,,,,,,C0011,,,,,,,,,S0003,,,,,,,,,B0028",GRN-1-WCSSTUEL-1.6MM/RED----------ST----------0.0000
EDHIHD-D10VC2,HITACHI HAND DRILL D10VC2,ZZ0,UNIT,0,,0.0000,,0.0000,1,160.00000000,"A0010,,,,,,,,,C0046,,,,,,,,,L0037",GRN-1-EDHIHD-D10VC2----------ST----------0.0000
EDSRCARG-SRC56,3/16’’ (4.8MM) HEAVY DUTY AIR HYDRAULIC RIVETER,ZZ0,UNIT,0,,0.0000,11/6/2020 (J.L) -PENUMATIC SRC 56 (AIR) RIVET GUN HAS BEEN DISCONTINUED & REPLACED WITH 3/16’’ (4.8MM) HEAVY DUTY AIR HYDRAULIC RIVETER,0.0000,1,190.00000000,"A0010,,,,,,,,,C0046,,,,,,,,,L0037","GRN-1-EDSRCARG-SRC56----------ST----------0.0000,,,,,,,,,GRN-1-EDSRCARG-SRC56----------WD----------0.0000"
DBDRBI-6.0X250,DRILL BIT 6.0 X 250MM,ZZ0,PC,1,,1.0000,,2.0000,1,48.00000000,"A0010,,,,,,,,,C0046,,,,,,,,,L0044,,,,,,,,,M0011","GRN-1-DBDRBI-6.0X250----------ST----------2.0000,,,,,,,,,GRN-1-DBDRBI-6.0X250----------WD----------0.0000"
DBDRBI-4.0,DRILL BIT PROJOBBER 4.0MM,ZZ0,PC,1,,10.0000,,10.0000,1,1.60000000,"A0010,,,,,,,,,C0046,,,,,,,,,S0012","GRN-1-DBDRBI-4.0----------ST----------16.0000,,,,,,,,,GRN-1-DBDRBI-4.0----------WD----------0.0000"
EDSP-SAT180,HITACHI SANDER POLISHER SAT 180,ZZ0,UNIT,0,,0.0000,,0.0000,1,329.00000000,"A0010,,,,,,,,,H0011",GRN-1-EDSP-SAT180----------ST----------0.0000
SBSSHENU-M16,STAINLESS STEEL HEX NUT M16,ZZ0,PC,0,,0.0000,,0.0000,1,0.84000000,"A0010,,,,,,,,,I0019",GRN-1-SBSSHENU-M16----------WD----------0.0000
CFCABRC-S1M-FF-100A,CARBON BRUSH CAP -HAND GRINDER (DONGCHENG) – S1M-FF-100A (2PCS/SET),ZZ0,SET,0,,0.0000,,0.0000,1,4.00000000,"A0010,,,,,,,,,L0037",GRN-1-CFCABRC-S1M-FF-100A----------ST----------0.0000
EDANGR-S1M-FF-100A,ANGLE GRINDER S1M-FF05-100B  ( UNIT),ZZ0,UNIT,0,,0.0000,"REMARKS:

5/8/2020 (JL )-ANGLE GRINDER S1M-FF-100A  ( UNIT) has been discontinued and replace with ANGLE GRINDER S1M-FF05-100B",0.0000,1,60.00000000,"A0010,,,,,,,,,L0037","GRN-1-EDANGR-S1M-FF-100A----------ST----------0.0000,,,,,,,,,GRN-1-EDANGR-S1M-FF-100A----------WD----------0.0000"
EDDC-JIZFF100A-17,ELECTRIC GRINDER S1M-FF-100A PART NO: 14 COIL SET (DONG CHENG),ZZ0,PC,0,,0.0000,,0.0000,1,16.00000000,"A0010,,,,,,,,,L0037",GRN-1-EDDC-JIZFF100A-17----------ST----------0.0000
EQHIGRPOA100D,HITACHI GRINDER MACHINE POA100D-230V-4DIA,ZZ0,PC,0,,0.0000,,0.0000,1,144.00000000,"A0010,,,,,,,,,L0037",GRN-1-EQHIGRPOA100D----------ST----------0.0000
HBSABL-255X32TX25.4,#A-83696 TCT SAW BLADE 255X32TX25.4 MAKITA,ZZ0,PC,0,,0.0000,,0.0000,1,140.00000000,"A0010,,,,,,,,,L0037",GRN-1-HBSABL-255X32TX25.4----------ST----------0.0000
TB6412,MAKITA DRILL MACHINE MODEL 6412 DIA 10MM 230-240V -2A 450W 50-60HZ,ZZ0,PC,0,,0.0000,,0.0000,1,200.00000000,"A0010,,,,,,,,,L0037",GRN-1-TB6412----------ST----------0.0000
EDDC-JIZFF10A,ELECTRICAL DRILL  MODEL J1Z-FF-10A (DONG CHENG),ZZ0,UNIT,0,,0.0000,,0.0000,1,50.00000000,"A0010,,,,,,,,,L0037,,,,,,,,,C0046,,,,,,,,,B0028",GRN-1-EDDC-JIZFF10A----------ST----------0.0000
DBDRBIHSS-10.2,DORMER HSS DRILL BIT 10.2MM,ZZ0,PC,0,,0.0000,,0.0000,1,21.00000000,"A0010,,,,,,,,,L0044",GRN-1-DBDRBIHSS-10.2----------ST----------0.0000
BADRMAMO-BN10SA,BATTERY DRILL MOTOR 9.6V (MOSTA)  MODEL:BN10SA,ZZ0,PC,0,,0.0000,,0.0000,1,116.00000000,"A0010,,,,,,,,,M0013",GRN-1-BADRMAMO-BN10SA----------ST----------0.0000
HBHOSA28MM,HOLE SAW 28MM (SHINTO),ZZ0,PC,0,,0.0000,,0.0000,1,92.00000000,"A0010,,,,,,,,,M0035",GRN-1-HBHOSA28MM----------ST----------0.0000
EDCLME-DCM600DR,SANWA DIGITAL CLAMP METER DCM600DR,ZZ0,PC,0,,0.0000,,0.0000,1,442.50000000,"A0010,,,,,,,,,P0051","GRN-1-EDCLME-DCM600DR----------ST----------0.0000,,,,,,,,,GRN-1-EDCLME-DCM600DR----------WD----------0.0000"
TB-MM-360,SANWA JAPAN YX360TRF MULTI METER,ZZ0,PC,0,,0.0000,,0.0000,1,136.00000000,"A0010,,,,,,,,,P0051,,,,,,,,,C0046","GRN-1-TB-MM-360----------ST----------0.0000,,,,,,,,,GRN-1-TB-MM-360----------WD----------0.0000"
CUTTER,MIGHTY TCT ANNULAR CUTTER 24 X 50MM W/O PIN,ZZ0,PC,0,,0.0000,,0.0000,1,76.00000000,"A0010,,,,,,,,,S0003",GRN-1-CUTTER----------ST----------0.0000
DBDRBI-8.2,DRILL BIT PROJOBBER HSS 8.2MM,ZZ0,PC,0,,0.0000,,0.0000,1,12.60000000,"A0010,,,,,,,,,S0003",GRN-1-DBDRBI-8.2----------ST----------0.0000
HBHOSADIA26MM,HOLE SAW CARBIDE TIP 26MM (SHINTO),ZZ0,PC,0,,0.0000,,0.0000,1,92.00000000,"A0010,,,,,,,,,S0003",GRN-1-HBHOSADIA26MM----------ST----------0.0000
WCWEEACA-300A,WELDING EARTH CABLE 300A,ZZ0,PC,0,,0.0000,,0.0000,1,7.00000000,"A0010,,,,,,,,,S0003",GRN-1-WCWEEACA-300A----------ST----------0.0000
TAMATAM5X0.8,M5 X 0.8 MACHINE TAP NACHI SPIRAL ( HSS/SP ),ZZ0,PC,1,,5.0000,,5.0000,1,65.00000000,"A0010,,,,,,,,,S0003,,,,,,,,,B0028,,,,,,,,,S0012,,,,,,,,,T0127","GRN-1-TAMATAM5X0.8----------GB----------0.0000,,,,,,,,,GRN-1-TAMATAM5X0.8----------ST----------8.0000"
CLGICUWH,GIKEN SEITO CUTTING WHEEL ( 100X2X16MM ) - 10 PCS / BOX,ZZZ,PC,0,,0.0000,,0.0000,0,18.00000000,"A0010,,,,,,,,,S0003,,,,,,,,,C0046,,,,,,,,,B0028",GRN-1-CLGICUWH----------ST----------0.0000
HBHOSADIA45,HOLE SAW CARBIDE TIP DIA 45MM (SHINTO),ZZ0,PC,0,,0.0000,,0.0000,1,216.00000000,"A0010,,,,,,,,,S0003,,,,,,,,,S0128",GRN-1-HBHOSADIA45----------ST----------0.0000
CKGLSTM5,GRINDING STONE M5 ( 25 X 35 ),ZZ0,PC,0,,0.0000,,0.0000,1,3.70000000,"A0010,,,,,,,,,S0012",GRN-1-CKGLSTM5----------ST----------20.0000
DBDRBI-11.0,DRILL BIT PROJOBBER 11.0MM,ZZ0,PC,1,,5.0000,,10.0000,1,12.00000000,"A0010,,,,,,,,,S0012","GRN-1-DBDRBI-11.0----------ST----------10.0000,,,,,,,,,GRN-1-DBDRBI-11.0----------WD----------0.0000"
DBDRBI-13.5,DRILL BIT PROJOBBER 13.5MM,ZZ0,PC,0,,0.0000,,0.0000,1,13.70000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-13.5----------ST----------5.0000
DBDRBI-15.0,DRILL BIT PROJOBBER 15.0MM,ZZ0,PC,0,,0.0000,,0.0000,1,18.00000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-15.0----------ST----------0.0000
DBDRBI-16,DRILL BIT PROJOBBER 16MM,ZZ0,PC,0,,0.0000,,0.0000,1,32.00000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-16----------ST----------0.0000
DBDRBI-17.5,PROJOBBER DRILL BIT 17.5MM,ZZ0,PC,0,,0.0000,,0.0000,1,32.00000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-17.5----------ST----------0.0000
DBDRBI-18.5,DRILL BIT PROJOBBER 18.5MM,ZZ0,PC,0,,0.0000,,0.0000,1,22.00000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-18.5----------ST----------0.0000
DBDRBI-2.0,DRILL BIT PROJOBBER 2.00MM,ZZ0,PC,1,,5.0000,,10.0000,1,1.48000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-2.0----------ST----------6.0000
DBDRBI-3.0,DRILL BIT PROJOBBER 3.0MM,ZZ0,PC,1,,10.0000,,10.0000,1,2.52000000,"A0010,,,,,,,,,S0012","GRN-1-DBDRBI-3.0----------ST----------15.0000,,,,,,,,,GRN-1-DBDRBI-3.0----------WD----------0.0000"
DBDRBI-3.3,DRILL BIT  PROJOBBER 3.3MM,ZZ0,PC,1,,20.0000,,20.0000,1,1.50000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-3.3----------ST----------20.0000
DBDRBI-4.5,DRILL BIT PROJOBBER 4.5MM,ZZ0,PC,1,,10.0000,,10.0000,1,3.36000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-4.5----------ST----------20.0000
DBDRBI-5.5,DRILL BIT PROJOBBER 5.5MM,ZZ0,PC,1,,10.0000,,10.0000,1,2.20000000,"A0010,,,,,,,,,S0012","GRN-1-DBDRBI-5.5----------ST----------18.0000,,,,,,,,,GRN-1-DBDRBI-5.5----------WD----------0.0000"
DBDRBI-7.5,DRILL BIT PROJOBBER 7.5MM,ZZ0,PC,1,,10.0000,,20.0000,1,4.20000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-7.5----------ST----------47.0000
DBDRBI-8.5,DRILL BIT PROJOBBER 8.5MM,ZZ0,PC,1,,8.0000,,15.0000,1,5.30000000,"A0010,,,,,,,,,S0012","GRN-1-DBDRBI-8.5----------ST----------10.0000,,,,,,,,,GRN-1-DBDRBI-8.5----------WD----------0.0000"
DBDRBI-9.0,DRILL BIT PROJOBBER 9.0MM,ZZ0,PC,1,,10.0000,,10.0000,1,8.00000000,"A0010,,,,,,,,,S0012",GRN-1-DBDRBI-9.0----------ST----------12.0000
WDVEBIT-56MM,SY5120-5LZD-C6 -  SOLENOID VALVE,ZZ0,PC,0,,0.0000,USE AS MISC.,0.0000,1,172.50000000,"A0010,,,,,,,,,S0012",GRN-1-WDVEBIT-56MM----------ST----------0.0000
DBDRBI-12.0,DRILL BIT PROJOBBER 12.0MM,ZZ0,PC,1,,5.0000,,5.0000,1,13.00000000,"A0010,,,,,,,,,S0012,,,,,,,,,C0046","GRN-1-DBDRBI-12.0----------ST----------3.0000,,,,,,,,,GRN-1-DBDRBI-12.0----------WD----------0.0000"
DCDRCHLAMC-3-16MM-J,"LATHE MACHINE DRILL CHUCK SET,MODEL 3A,DRILL SIZE:3-16MM,OD 1:42MM,OD 2:27MM",ZZ0,PC,0,,0.0000,,0.0000,1,136.00000000,"A0010,,,,,,,,,S0045,,,,,,,,,S0097",GRN-1-DCDRCHLAMC-3-16MM-J----------ST----------0.0000
DBDRBI-10.2,DRILL BIT PROJOBBER 10.2MM,ZZ0,PC,1,,5.0000,,10.0000,1,9.00000000,"A0010,,,,,,,,,S0128",GRN-1-DBDRBI-10.2----------ST----------0.0000
DBDRBI-6.8,DRILL BIT PROJOBBER 6.8MM,ZZ0,PC,1,,10.0000,,20.0000,1,4.00000000,"A0010,,,,,,,,,S0128,,,,,,,,,A0008",GRN-1-DBDRBI-6.8----------ST----------0.0000
OBFIEX-2KG,FIRE EXTINGUISHER MODEL KP2EN 2KG ABC DRY CHEMICAL C/W SETSCO LABEL & WALL BRACKET,ZZ0,PC,0,,0.0000,,0.0000,1,70.00000000,A0015,GRN-1-OBFIEX-2KG----------ST----------0.0000
OBFIEX-9KG,FIRE EXTINGUISHER  9KG ABC DRY CHEMICAL (WALL),ZZ0,CYL,0,,0.0000,,0.0000,1,120.00000000,A0015,GRN-1-OBFIEX-9KG----------ST----------0.0000
OBFIHR-30M,FIRE HOSE REEL – 3/4” X 30M (25MM),ZZ0,UNIT,0,,0.0000,,0.0000,1,253.80000000,A0015,GRN-1-OBFIHR-30M----------ST----------0.0000
OBFIEX-CO2-2KG,FIRE EXTINGUISHER  2KG CO2,ZZ0,PC,0,,0.0000,,0.0000,1,130.00000000,"A0015,,,,,,,,,M0011",GRN-1-OBFIEX-CO2-2KG----------ST----------0.0000
NOCO-802423,NOZZLE COVER - 802423,ZZ0,PC,0,,0.0000,,0.0000,0,19.00000000,A0018,GRN-1-NOCO-802423--------------------
NOPL-802420,PLASMA NOZZLE - 802420,ZZ0,PC,0,,0.0000,,0.0000,0,19.00000000,A0018,GRN-1-NOPL-802420--------------------
TBPLN0-802423,PLASMA NOZZLE - 802423,ZZ0,PC,1,,3.0000,,10.0000,1,19.00000000,A0018,GRN-1-TBPLN0-802423----------ST----------4.0000
TBPLNO-802420,ELECTRODE - 802420,ZZ0,PC,1,,5.0000,,10.0000,1,19.00000000,A0018,GRN-1-TBPLNO-802420----------ST----------6.0000
2RB2155,STAINLESS STEEL HANGER X 1M C/W 5 SET OF 200MM STAINLESS STEEL BRACKET & SUPPORT,PAL,SET,1,,15.0000,,50.0000,1,57.00000000,"A0021,,,,,,,,,S0039","GRN-1-2RB2155----------ST----------22.0000,,,,,,,,,GRN-1-2RB2155----------TL----------0.0000,,,,,,,,,GRN-1-2RB2155----------WD----------0.0000"
2FA2,PVC STRIP STANDARD REF 100 - 200MM X 2MM X 50M,PAL,ROLL,0,,1.0000,,1.0000,1,260.00000000,"A0021,,,,,,,,,S0077",GRN-1-2FA2----------ST----------0.0000
2RB2,RIB CURTAIN 50METER X 2MM X 200MM,PAL,ROLL,1,,5.0000,,12.0000,1,260.00000000,"A0021,,,,,,,,,S0077","GRN-1-2RB2----------KB----------0.0000,,,,,,,,,GRN-1-2RB2----------ST----------5.0000,,,,,,,,,GRN-1-2RB2----------TL----------0.0000,,,,,,,,,GRN-1-2RB2----------WD----------0.0000"
PDRIPLCU-300MM,PVC STRIP STANDARD DOUBLE RIBBED REF 100 (3MM x 300MM x 50MTR),ZZ0,ROLL,0,,0.0000,"REMARKS:
AIK HOCK : LENGTH 25MTRS X 3MM THICKNESS X 300MM WIDTH
SOLUTION PLASTICS: LENGTH 50MTRS X 3MM THICKNESS X 300MM WIDTH",0.0000,1,620.00000000,"A0021,,,,,,,,,S0077",GRN-1-PDRIPLCU-300MM----------ST----------0.0000
A1-AS-4X8X1.5MM,ALUMINIUM SHEET ( SIZE: 4X8X1.5MM),ZZZ,PC,0,,0.0000,,0.0000,0,104.00000000,A0028,GRN-3-A1-AS-4X8X1.5MM--------------------
A1-AS-4X8X1MM,ALUMINIUM SHEET,ZZZ,PC,0,,0.0000,,0.0000,0,0.01000000,A0028,GRN-3-A1-AS-4X8X1MM--------------------
A1-AS-4X8X3.0MM,ALUMINIUM SHEET,ZZZ,PC,0,,0.0000,,0.0000,0,0.01000000,A0028,GRN-1-A1-AS-4X8X3.0MM--------------------
A1FLATBAR-11/2”X3MM,"ALUMINIUM FLAT BAR(1 1/2""X3mm) (MF)",ZZZ,PC,0,,0.0000,,0.0000,0,18.00000000,A0028,GRN-1-A1FLATBAR-11/2”X3MM----------ST----------0.0000
AAALANBA-50X50X5MMMF,ALUMINIUM ALLOY ANGLE BAR - 6061 50.8MM X 50.8MM X 5MM X 6MTR (MF),ZZ0,PC,0,,0.0000,,0.0000,1,76.00000000,A0028,GRN-1-AAALANBA-50X50X5MMMF----------ST----------0.0000
AAALANBA38X38X3MM(MF),ALUMINIUM ANGLE BAR 38 X 38 X 3MM/2.8mm (MF),ZZ0,PC,0,,0.0000,,0.0000,1,32.00000000,A0028,GRN-1-AAALANBA38X38X3MM(MF)----------ST----------0.0000
AAALCH-4X8X6MM3105,ALUMINIUM CHECKER PLATE 4 X 8 X 6MM(3105),ZZ0,PC,0,,0.0000,,0.0000,1,367.50000000,A0028,GRN-1-AAALCH-4X8X6MM3105----------ST----------0.0000
AAALCH-5X10X6MM5052,ALUMINIUM CHECKER PLATE 5 X 10 X 6MM,ZZ0,PC,0,,0.0000,,0.0000,1,705.90000000,A0028,GRN-1-AAALCH-5X10X6MM5052----------ST----------0.0000
AAALFLBA-100X8MMX6MTR,ALUMINIUM FLAT BAR 100MM X 8 MM X 6MTR (6061),ZZ0,PC,0,,0.0000,,0.0000,1,120.00000000,A0028,GRN-1-AAALFLBA-100X8MMX6MTR----------ST----------0.0000
AAALFLBA-150X6MMX4.8MTR,ALUMINIUM FLAT BAR  150 X 6MM X 4.8MTR,ZZ0,PC,0,,0.0000,CAN USED 6MM X 152.4MM X 6M,0.0000,1,185.00000000,A0028,GRN-1-AAALFLBA-150X6MMX4.8MTR----------ST----------0.0000
AAALFLBA-31.75X2MMX6M,ALUMINIUM FLAT BAR 31.75 X 2MM X 6MTR,ZZ0,PC,0,,0.0000,,0.0000,1,13.00000000,A0028,GRN-1-AAALFLBA-31.75X2MMX6M----------ST----------0.0000
AAALFLBA-63.50X8MMX6MMF,ALUMINIUM FLAT BAR 63.50 X 8MM (2.5”X8MM) (MF),ZZ0,PC,0,,0.0000,,0.0000,1,86.00000000,A0028,GRN-1-AAALFLBA-63.50X8MMX6MMF----------ST----------0.0000
AAALFLBA-63.50X9.53MMX6MMF,ALUMINIUM FLAT BAR 63.50 X 9.53MM (2.5”X9.53MM) (MF),ZZ0,PC,0,,0.0000,project stk,0.0000,1,116.00000000,A0028,GRN-1-AAALFLBA-63.50X9.53MMX6MMF----------ST----------0.0000
AAALFLBA-76.2X6MMX4.88M,ALUMINIUM FLAT BAR 76.2 X 6MM X 4.88MTR,ZZ0,PC,0,,0.0000,,0.0000,1,62.60000000,A0028,GRN-1-AAALFLBA-76.2X6MMX4.88M----------ST----------0.0000
AAALHOSE-38X38X3MMX6MM,ALUMINIUM HOLLOW SECTION 38 X 38 X 3MM X 6MTR,ZZ0,PC,0,,0.0000,,0.0000,1,68.00000000,A0028,GRN-1-AAALHOSE-38X38X3MMX6MM----------ST----------0.0000
AAALHOSE-50X38X3MMX6MTR,ALUMINIUM HOLLOW SECTION 50 X 38MM X3MM,ZZ0,PC,0,,0.0000,,0.0000,1,77.00000000,A0028,GRN-1-AAALHOSE-50X38X3MMX6MTR----------ST----------0.0000
