code,origin_store_id,destination_store_id,product_id_in,adjustment_in,type_in,product_id_out,adjustment_out,type_out,reason_in
395,ST,TL,77346,10,OPENING,77346,-3,Item Transfer,TRANSFER FOR MRU
2421,ST,TL,77512,4,OPENING,77512,-1,Item Transfer,STOCK AT SHOWROOM...TAKEN BY DORIS
349,ST,TL,8005-BLACK-SIZE40,1,OPENING,8005-BLACK-SIZE40,-1,Item Transfer,DORIS YAO TAKE FOR FHA
1795,ST,TL,81-BLACK-SIZE46,1,OPENING,81-BLACK-SIZE46,-1,Item Transfer,BY DORISE REFER TO EMAIL DATE 14/09/2012
349,ST,TL,8105-BLACK-SIZE39,1,OPENING,8105-BLACK-SIZE39,-1,Item Transfer,DORIS YAO TAKE FOR FHA
758,ST,TL,ACA222B026,7,OPENING,ACA222B026,-1,Item Transfer,ISSUE TO MRU..REFER TO P/O NO:3025
396,ST,TL,ACA222B026,7,OPENING,ACA222B026,-3,Item Transfer,TRANSFER FOR MRU
5422,TL,ST,ACA272C064,67,OPENING,ACA272C064,-5,Item Adjustment,REFER TO ASSEMBLY NO:50339--E2-A415ES24FG -5SET -09/07/2018- PAID ON JUNE 18
2802,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC GBA5880 -HJ-957.TAKEN BY RAJA
2837,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:YL2990 HJ 89-TAKEN BY RAJA
370,ST,TL,ACA272C064,67,OPENING,ACA272C064,-2,Item Transfer,REFER TO VEC NO:YM9554
5125,ST,TL,ACA272C064,67,OPENING,ACA272C064,-5,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -4SETS 27/10/2016
2567,ST,WD,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,ISSUE TO NORTHLINK ON 15/1/13
2774,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO: GBB6138HJ-933-TAKEN BY RAJA
3121,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:GBB2547-HJ-1206-TAKEN BY RAJA
317,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:YL8206
5065,ST,TL,ACA272C064,67,OPENING,ACA272C064,-2,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -5SETS-  30/07/2016 REFER TO TRANSFER 5062 NOT COMPLETE
5452,ST,WD,ACA272C064,67,OPENING,ACA272C064,-3,Item Adjustment,TRANSFER FOR NORTHLINK -10/09/2018 DUE TO PARTS FAST TURNOVER
3258,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:YM7168-HJ-1316-TAKEN BY AH NIU
3523,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,Refer to veh. no. GBB6138-hj-1514 -taken by Ah Nui
4207,ST,TL,ACA272C064,67,OPENING,ACA272C064,-2,Item Adjustment,Refer to vehicle no. : YL2251-HJ 1990 taken by Rajan
5061,ST,TL,ACA272C064,67,OPENING,ACA272C064,-3,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -5SETS - 30/07/2016
1604,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:GBA145-HJ-162
3106,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:YN47-HJ 1192-TAKEN BY RAJA
4531,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:YM8621-HJ-2221-TAKEN BY RAJA
4450,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Adjustment,REFER TO VEC NO:YJ9576-HJ-2172 TAKEN BY AH KENG
2831,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO:GBA145 HJ 982 TAKEN BY RAJA
4093,ST,WD,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,ISSUE TO NORTHLINK ON 28/11/13
1698,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO YN248-HJ-238-TAKEN BY RAJA
2217,ST,TL,ACA272C064,67,OPENING,ACA272C064,-1,Item Transfer,REFER TO VEC NO: YN488HJ-592-TAKEN BY RAJA
18,KB,ST,ACA932C002D,7,OPENING,ACA932C002D,-3,Item Transfer,RETURN FROM KAKI BUKIT
4319,TL,ST,ACA932C002D,7,OPENING,ACA932C002D,-4,Item Adjustment,REFER TO VEC NO:GW7284-HJ-2041-TAKEN BY RAJA-RETURN TO STORE-ALREADY INV UNDER ST
4319,TL,ST,ACA932C035A,4,OPENING,ACA932C035A,-1,Item Adjustment,REFER TO VEC NO:GW7284-HJ-2041-TAKEN BY RAJA-RETURN TO STORE-ALREADY INV UNDER ST
18,KB,ST,ACA932C035A,4,OPENING,ACA932C035A,-3,Item Transfer,RETURN FROM KAKI BUKIT
234,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,SVS DEPT VEH NO: YM617
1621,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,REFER TO VEC NO:YN2537-HJ-177
4477,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Adjustment,REFER TO VEC NO:XD6554-HJ-2182-TAKEN BY RAJAN
1169,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,FOR MRU PO:3060
1691,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,REFER TO VEC NO:YM383-HJ-231-TAKEN BY RAJA
1774,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,REFER TO VEC NO:YN1608-HJ-284-TAKEN BY RAJA
1622,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,REFER TO VEC NO:YN1003-HJ-179
1679,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,REFER TO VEC NO:YN1481-HJ-210
414,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,REFER TO VEC NO:YJ6226
85,ST,TL,B210Y415V,50,OPENING,B210Y415V,-1,Item Transfer,SVS DEPT VEH NO :YM8423
5257,WD,ST,B2A29,6,OPENING,B2A29,-2,Item Transfer,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
412,WD,ST,B2A29,6,OPENING,B2A29,-4,Item Transfer,STOCK RETURN TO STORE
61,ST,TL,B2A38,2,OPENING,B2A38,-1,Item Transfer,REFER TO VEC NO:YM2063
46,ST,TL,B2A38,2,OPENING,B2A38,-1,Item Transfer,SVS DEPT VEH NO :YM5203
4242,ST,TL,B2A50,2,OPENING,B2A50,-1,Item Adjustment,REFER TO VEC NO:XD2216-HJ-2020-TAKEN BY RAJA
1597,ST,WD,B2A51.5,12,OPENING,B2A51.5,-5,Item Transfer,ISSUE TO NORTHLINK ON 15/08/12
224,ST,TL,B2A51.5,12,OPENING,B2A51.5,-1,Item Transfer,REFER TO VEC NO:YM9710..YM7176..YM5336
4265,TL,ST,B2A51.5,12,OPENING,B2A51.5,-5,Item Adjustment,REFER TO ASSEMBLY NO:50129-E2-B415ES24FG-1SET
4610,ST,WD,B2A55,3,OPENING,B2A55,-1,Item Adjustment,ISSUE TO NORTHLINK ON 26/08/14
4265,TL,ST,B2A60,15,OPENING,B2A60,-5,Item Adjustment,REFER TO ASSEMBLY NO:50129-E2-B415ES24FG-1SET
5258,WD,ST,B2B29,2,OPENING,B2B29,-2,Item Transfer,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
8,KB,ST,B2B34,4,OPENING,B2B34,-4,Item Transfer,
412,WD,ST,B2B34,5,OPENING,B2B34,-3,Item Transfer,STOCK RETURN TO STORE
5258,WD,ST,B2B34,5,OPENING,B2B34,-2,Item Transfer,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
5258,WD,ST,B2B41,5,OPENING,B2B41,-2,Item Transfer,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
412,WD,ST,B2B41,5,OPENING,B2B41,-3,Item Transfer,STOCK RETURN TO STORE
412,WD,ST,B2B45,4,OPENING,B2B45,-2,Item Transfer,STOCK RETURN TO STORE
15,KB,ST,B2B49,4,OPENING,B2B49,-3,Item Transfer,
4319,TL,ST,B2B49,4,OPENING,B2B49,-1,Item Adjustment,REFER TO VEC NO:GW7284-HJ-2041-TAKEN BY RAJA-RETURN TO STORE-ALREADY INV UNDER ST
4610,ST,WD,B2B53,9,OPENING,B2B53,-5,Item Adjustment,ISSUE TO NORTHLINK ON 26/08/14
410,WD,ST,B2M38,8,OPENING,B2M38,-6,Item Transfer,STOCK RETURN TO STORE
5554,WD,ST,B2M38,8,OPENING,B2M38,-1,Item Transfer,TRANFER ALL STOCK FROM WD TO ST..DUE TO ALL TAKE BACK FROM NORTHLINK ON 15/04/19
5554,WD,ST,B2M40,2,OPENING,B2M40,-2,Item Transfer,TRANFER ALL STOCK FROM WD TO ST..DUE TO ALL TAKE BACK FROM NORTHLINK ON 15/04/19
4319,TL,ST,B3608-2RS,31,OPENING,B3608-2RS,-25,Item Adjustment,REFER TO VEC NO:GW7284-HJ-2041-TAKEN BY RAJA-RETURN TO STORE-ALREADY INV UNDER ST
4255,WD,ST,B3608-2RS,75,OPENING,B3608-2RS,-2,Item Adjustment,TAKE FROM NORTHLINK --ISSUE TO SVS
4139,ST,TL,B3608-2RS,75,OPENING,B3608-2RS,-1,Item Adjustment,REFER TO VEC NO:YM 3888-HJ-1931-TAKEN BY RAJA
4254,ST,WD,B3608-2RS,75,OPENING,B3608-2RS,-4,Item Adjustment,ISSUE TO NORTHLINK ON 13/02/14
5297,ST,TL,B36202-2RS,3,OPENING,B36202-2RS,-1,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -3 SETS ON 16/08/2017
4254,ST,WD,B36204-2RS,88,OPENING,B36204-2RS,-2,Item Adjustment,ISSUE TO NORTHLINK ON 13/02/14
4250,ST,TL,B36204-2RS,88,OPENING,B36204-2RS,-1,Item Adjustment,REFER TO VEC NO:GY4741-HJ-2024-TAKEN BY RAJA
4247,ST,TL,B36204-2RS,88,OPENING,B36204-2RS,-1,Item Adjustment,REFER TO VEC NO:XD505-HJ-2021-TAKEN BY RAJA
4255,WD,ST,B36204-2RS,88,OPENING,B36204-2RS,-1,Item Adjustment,TAKE FROM NORTHLINK --ISSUE TO SVS
4207,ST,TL,B36204-2RS,88,OPENING,B36204-2RS,-5,Item Adjustment,Refer to vehicle no. : YL2251-HJ 1990 taken by Rajan
410,WD,ST,B36206-2RS,9,OPENING,B36206-2RS,-9,Item Transfer,STOCK RETURN TO STORE
410,WD,ST,B3NU1005,2,OPENING,B3NU1005,-2,Item Transfer,STOCK RETURN TO STORE
25,WD,ST,B4IPA,18,OPENING,B4IPA,-1,Item Transfer,REFER TO DO NO:23683 AND 23682
4319,TL,ST,B4IPB,2,OPENING,B4IPB,-1,Item Adjustment,REFER TO VEC NO:GW7284-HJ-2041-TAKEN BY RAJA-RETURN TO STORE-ALREADY INV UNDER ST
4450,ST,TL,B7HINO-FD8JJKA-S,3,OPENING,B7HINO-FD8JJKA-S,-1,Item Adjustment,REFER TO VEC NO:YJ9576-HJ-2172 TAKEN BY AH KENG
4450,ST,TL,B7ISU-NPR75-S,4,OPENING,B7ISU-NPR75-S,-1,Item Adjustment,REFER TO VEC NO:YJ9576-HJ-2172 TAKEN BY AH KENG
673,ST,TL,B7ISU-NPR75-S,4,OPENING,B7ISU-NPR75-S,-1,Item Transfer,REFER TO VEC NO:YM9993
4451,ST,TL,C42N7550,28,OPENING,C42N7550,-6,Item Adjustment,REFER TO VEC NO:YJ9608-HJ-2173 TAKEN BY AH KENG
4477,ST,TL,C42N7550,28,OPENING,C42N7550,-1,Item Adjustment,REFER TO VEC NO:XD6554-HJ-2182-TAKEN BY RAJAN
1621,ST,TL,C42N7550,28,OPENING,C42N7550,-1,Item Transfer,REFER TO VEC NO:YN2537-HJ-177
5258,WD,ST,B2B37,4,OPENING,B2B37,-2,Item Transfer,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
4249,ST,TL,B2B38,9,OPENING,B2B38,-1,Item Adjustment,REFER TO VEC NO:YL890-HJ-2023-TAKEN BY RAJA
505,ST,TL,B2B38,9,OPENING,B2B38,-1,Item Transfer,REFER TO VEC NO:YK6467
844,ST,TL,B2B38,9,OPENING,B2B38,-4,Item Transfer,FOR MRU ORDER PO 3029
145,ST,TL,B2B38,9,OPENING,B2B38,-1,Item Transfer,"REFER TO VEC NO:YL9208,,YK6467"
4266,ST,TL,B2B39,3,OPENING,B2B39,-1,Item Adjustment,TRANSFER FOR STANDBY E2-B415ES12FG
5258,WD,ST,B2B44,3,OPENING,B2B44,-1,Item Transfer,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
412,WD,ST,B2B52.5,6,OPENING,B2B52.5,-4,Item Transfer,STOCK RETURN TO STORE
28,ST,WD,B2B55,5,OPENING,B2B55,-2,Item Transfer,ISSUE TO NORTHLINK ON 14/09/11
4252,ST,TL,B2B55,5,OPENING,B2B55,-1,Item Adjustment,REFER TO VEC NO:YL2726-HJ-2026-TAKEN BY RAJA
4266,ST,TL,B2B55,5,OPENING,B2B55,-2,Item Adjustment,TRANSFER FOR STANDBY E2-B415ES12FG
15,KB,ST,B2B56,5,OPENING,B2B56,-5,Item Transfer,
4610,ST,WD,B2B62,20,OPENING,B2B62,-1,Item Adjustment,ISSUE TO NORTHLINK ON 26/08/14
412,WD,ST,B2B62,20,OPENING,B2B62,-10,Item Transfer,STOCK RETURN TO STORE
14,KB,ST,B2B63,3,OPENING,B2B63,-3,Item Transfer,
412,WD,ST,B2B63,9,OPENING,B2B63,-6,Item Transfer,STOCK RETURN TO STORE
5554,WD,ST,B2B63,9,OPENING,B2B63,-1,Item Transfer,TRANFER ALL STOCK FROM WD TO ST..DUE TO ALL TAKE BACK FROM NORTHLINK ON 15/04/19
4207,ST,TL,B4IPB,44,OPENING,B4IPB,-3,Item Adjustment,Refer to vehicle no. : YL2251-HJ 1990 taken by Rajan
38,ST,WD,B4IPB,44,OPENING,B4IPB,-10,Item Transfer,ISSUE TO NORTHLINK
4381,ST,TL,B4IPB,44,OPENING,B4IPB,-5,Item Adjustment,REFER TO VEC NO:YN1052-HJ-2125-TAKEN BY AH JIN
4450,ST,TL,B7HINO-FD8JJKA-B,2,OPENING,B7HINO-FD8JJKA-B,-2,Item Adjustment,REFER TO VEC NO:YJ9576-HJ-2172 TAKEN BY AH KENG
4611,TL,ST,C3-TR-ON/3-7,5,OPENING,C3-TR-ON/3-7,-2,Item Adjustment,TAKE BACK FROM FARHAN--LAST TIME  ISSUE UNDER WARRANTY TO PRODUCTION...SETTING PROBLEM
5555,WD,ST,C3-TR-ON/3-7,5,OPENING,C3-TR-ON/3-7,-3,Item Transfer,TRANFER ALL STOCK FROM WD TO ST..DUE TO ALL TAKE BACK FROM NORTHLINK ON 15/04/19
4154,ST,TL,C3RN43200,4,OPENING,C3RN43200,-2,Item Adjustment,REFER TO VEC NO:YL4210-HJ-1946-TAKEN BY RAJA
4442,ST,TL,C3RN43200,4,OPENING,C3RN43200,-1,Item Adjustment,
5262,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 22/06/2017
5475,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 02/11/2018
5519,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 25/01/2019
5664,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A2415ES24FG-5 SETS- 19/04/2021(PENDING- E1-SKD62-08-5 PCS)
5704,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A2415ES24FG-5 SETS- 13/12/2021(MISSING ITEM C3RN33200-3PCS/C3-TR-ON/3-7-1PC)
5749,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2-1415ES12FG-5 SETS- 09/01/2023
5379,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 16/03/2018
5444,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN -E2-B415ES12FG-2SETS -31/08/2018
5456,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 17/09/2018
5464,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 08/10/2018 ( STOCK YET ARRIVE E2-415-800VA)
5543,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 08/04/2019 ( P1PCB12FG YET TRANSFER STOCK NOT YET RETURN FROM ENGINEERING)
5585,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 21/10/2019
5607,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN E2A3415ES24FG-1 SETS-28/02/2020
5622,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3 SETS 07/04/2020
5639,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A2415ES12FG-5 SETS- 14/09/2020(COCO-F2-2 MISSING 69 PCS)
4522,TL,ST,C4K1000W,1253,OPENING,C4K1000W,-1,Item Adjustment,REFER TO ASSEMBLY NO:50137-E2-B415ES24FG-2SET
1901,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN -1 SETS -E2-A415ES12FG
1980,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN -5SET-E2-A415ES24FG
2158,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-6,Item Transfer,ISSUE  TO EDWIN -6SET-E2-A415ES24FG
4010,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN -3SETS -E2-B415ES24FG
4185,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-4 SETS
4482,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-4 SETS
4539,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS
4622,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 26/09/2014 NOT YET C3-TR-ON/3-7 -1PC
4712,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 10/03/2015  IN THIS ISSUE MISSING R1HG324-2PCS & E2-415-400VA-1PC
4717,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 26/03/2015
4774,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 04/07/2015
5020,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3 SETS 07/06/2016
5049,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1SETS  22/07/2016
5091,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 05/09/2016
5159,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 03/12/2016
5164,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN -E2-B415ES12FG--1SETS -19/12/2016(C3RN43200)
5297,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -3 SETS ON 16/08/2017
5299,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 21/08/2017
5344,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 22/11/2017
5391,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN -E2-B415ES12FG-2SETS -30/04/2018
5393,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 30/04/2018
5433,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 06/08/2018
5488,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 30/11/2018
5567,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN -E2-B415ES12FG-2SETS -08/06/2019
5572,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 17/07/2019
5591,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN E2A2415ES12FG-3 SETS- 16/11/2019
5593,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 13/12/2019
5627,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN E2A3415ES24FG-1 SETS-12/06/2020
5645,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN E2A1415ES12FG-3 SETS- 30/10/2020
5685,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A3415ES24FG-5 SETS-22/07/2021
5687,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A3415ES24FG-5 SETS-30/08/2021
5694,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2A2415ES24FG-5 SETS- 08/10/2021- MISSING R1DG85B24 -5PCS STOCK YET ARRIVE
5721,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2-2415ES24FG-5 SETS- 28/03/2022
5738,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2-2415ES24FG-5 SETS- 28/11/2022
5754,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2-2415ES24FG-5 SETS- 14/03/2023
5770,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN E2-1415ES12FG-5 SETS- 08/11/2023
4441,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Adjustment,REFER TO VEC NO:YJ3884-HJ-2055-TAKEN BY RAJA
4879,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 14/12/2015
1903,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN -3 SETS -E2-A415ES24FG-
2983,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-7,Item Transfer,ISSUE TO EDWIN E2-A415ES24-7SETS
3340,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-1SETS
3542,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-8,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-8 SETS
4065,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Transfer,ISSUE  TO EDWIN -4 SET-E2-A415ES24FG
4388,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN -E2-B415ES12FG-1SET
4632,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 13/10/2014
4780,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 15/07/2015
4795,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 17/08/2015
4796,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 20/08/2015
4879,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 14/12/2015
4940,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -3 SETS ON 29/02/2016
4958,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 18/03/2016
4975,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3 SETS 01/04/2016
5031,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 01/07/2016
5069,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -5SETS-  10/08/2016
5125,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -4SETS 27/10/2016
5190,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 10/02/2016
5191,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-2,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 2SET- 17/02/2017
5265,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3 SETS -27/06/2017
5322,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 18/09/2017
5364,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 17/01/2018
3653,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Transfer,ISSUE  TO EDWIN -4SET-E2-A415ES24FG
3900,ST,TL,C4K1000W,1253,OPENING,C4K1000W,-4,Item Transfer,ISSUE TO EDWIN E2-A415ES12FG-4SETS
